trade_date,platform,symbol,title,summary,post_time,content,url,source_page,fetch_time,is_noise,capture_status,failure_reason,keyword_score,ai_score
2026-04-15,guba,600519.SH,5月白酒市场： 飞天茅台逆势领涨 千元价格带涨跌不一,股吧首页 > 贵州茅台吧 > 帖子正文 返回贵州茅台吧 > 5月白酒市场： 飞天茅台逆势领涨 千元价格带涨跌不一 贵州茅台资讯 2026-05-29 19:02:40 12 21 ♥ 收藏 A 大 中 小 分享到： 来源：湾财ND 5月的白酒市场，正值传统消费淡季，但价格层面的波动却一直在持续。 根据最新一期《西南酒价》统计数据，16款样本产品中，9款市场零,2026-05-29 19:02:40,股吧首页 > 贵州茅台吧 > 帖子正文 返回贵州茅台吧 > 5月白酒市场： 飞天茅台逆势领涨 千元价格带涨跌不一 贵州茅台资讯 2026-05-29 19:02:40 12 21 ♥ 收藏 A 大 中 小 分享到： 来源：湾财ND 5月的白酒市场，正值传统消费淡季，但价格层面的波动却一直在持续。 根据最新一期《西南酒价》统计数据，16款样本产品中，9款市场零售均价上涨，7款小幅下滑，整体呈现“涨多跌少”的微妙格局。行业调研也显示，截至2026年5月下旬，白酒价格整体处于筑底震荡、结构性分化的关键阶段，名酒批价趋稳但环比微跌，地方酒韧性较强，短期环比持续承压。 尽管飞天茅台的价格回升与中高端产品的持续倒挂形成对比，但在终端市场上，一场围绕300至500元价格带的激烈争夺战正悄然打响。 价格“风向”分化 千元价格带涨跌不一 从本期的统计数据来看，16款样本产品中，有9款产品的市场零售均价上涨，7款产品的均价下滑。 值得关注的是，飞天茅台在成都的市场零售均价领衔上涨，且包含线上线下渠道。其中，线上渠道的均价由上期的1739元涨至本期的1779元。南都湾财社记者留意到，该产品在歪马送酒、盒马鲜生、酒小二、朴朴、美团名酒行等线上渠道的售价均较上期有所上涨；在线下渠道，该产品的均价同样由1735元上涨至1749元，进而使得总体市场均价由上期的1738元涨至本期的1768元。 在线下走访过程中，部分烟酒店销售人员表示，近期飞天茅台的价格持续缓慢回调，但上涨的幅度不大，部分门店虽标价在1800元以上，但实际出售价格基本在1700-1800元区间。 飞天茅台以外，其他千元价格带产品的市场零售均价则涨跌不一。其中，第八代五粮液的整体均价较上期出现小幅度的下滑，由上期的841元降至本期的834元，主要原因是线下渠道均价的下滑导致。本期该产品在成都线下门店的售价多在900元以下，较上期出现明显回调,"https://guba.eastmoney.com/news,600519,1717516843.html","https://guba.eastmoney.com/list,sh600519.html",2026-05-29T22:48:26.254426,True,success,,0.5882352941176471,0.5882352941176471
2026-04-15,guba,600519.SH,星期一全部活埋老登，立帖为证。,东方财富 扫一扫下载APP 东方财富产品 东方财富免费版 东方财富Level-2 东方财富策略版 妙想投研助理 Choice金融终端 证券交易 东方财富证券开户 东方财富在线交易 东方财富证券交易 关注东方财富 东方财富网微博 东方财富网微信 意见与建议 天天基金 扫一扫下载APP 基金交易 基金开户 基金交易 活期宝 基金产品 稳健理财 关注天天基金 天天,2026-05-29 22:43:15,东方财富 扫一扫下载APP 东方财富产品 东方财富免费版 东方财富Level-2 东方财富策略版 妙想投研助理 Choice金融终端 证券交易 东方财富证券开户 东方财富在线交易 东方财富证券交易 关注东方财富 东方财富网微博 东方财富网微信 意见与建议 天天基金 扫一扫下载APP 基金交易 基金开户 基金交易 活期宝 基金产品 稳健理财 关注天天基金 天天基金网微博 天天基金网微信 东方财富期货 扫一扫下载APP 期货交易 期货手机开户 期货电脑开户 期货官方网站 信息网络传播视听节目许可证：0908328号 经营证券期货业务许可证编号：913101046312860336 违法和不良信息举报:021-61278686 举报邮箱： jubao@eastmoney.com 沪ICP证:沪B2-20070217 网站备案号:沪ICP备05006054号-11 沪公网安备 31010402000120号 版权所有:东方财富网 意见与建议:4000300059/952500 关于我们 可持续发展 广告服务 供应商平台 联系我们 诚聘英才 法律声明 隐私保护 征稿启事 友情链接,"https://guba.eastmoney.com/news,600519,1717572495.html","https://guba.eastmoney.com/list,sh600519.html",2026-05-29T22:48:26.399042,True,success,,0.0,0.0
2026-04-15,guba,600519.SH,超级品牌概念涨1.64%，主力资金净流入27股,股吧首页 > 贵州茅台吧 > 帖子正文 返回贵州茅台吧 > 超级品牌概念涨1.64%，主力资金净流入27股 贵州茅台资讯 2026-05-29 17:54:39 点赞 评论 ♥ 收藏 A 大 中 小 分享到： 来源：证券时报网 截至5月29日收盘，超级品牌概念上涨1.64%，位居概念板块涨幅第2，板块内，37股上涨，万科A、百润股份、登康口腔等涨幅居前，分别,2026-05-29 17:54:39,股吧首页 > 贵州茅台吧 > 帖子正文 返回贵州茅台吧 > 超级品牌概念涨1.64%，主力资金净流入27股 贵州茅台资讯 2026-05-29 17:54:39 点赞 评论 ♥ 收藏 A 大 中 小 分享到： 来源：证券时报网 截至5月29日收盘，超级品牌概念上涨1.64%，位居概念板块涨幅第2，板块内，37股上涨，万科A、百润股份、登康口腔等涨幅居前，分别上涨7.25%、6.93%、6.57%。跌幅居前的有莲花控股、TCL科技、张小泉等，分别下跌7.31%、6.75%、4.88%。 今日涨跌幅居前的概念板块 概念 今日涨跌幅（%） 概念 今日涨跌幅（%） 免税店 2.40 MicroLED概念 -6.26 超级品牌 1.64 电子纸 -5.93 白酒概念 1.48 国家大基金持股 -5.82 乳业 1.28 中芯国际概念 -5.79 煤炭概念 1.19 MCU芯片 -5.78 信托概念 1.17 光刻胶 -5.62 高股息精选 1.11 汽车芯片 -5.60 预制菜 0.99 柔性屏(折叠屏) -5.49 生物疫苗 0.84 OLED -5.46 啤酒概念 0.77 BC电池 -5.40 资金面上看，今日超级品牌概念板块获主力资金净流入20.62亿元，其中，27股获主力资金净流入，7股主力资金净流入超亿元，净流入资金居首的是贵州茅台，今日主力资金净流入8.52亿元，净流入资金居前的还有美的集团、万科A、五粮液等，主力资金分别净流入5.33亿元、5.02亿元、4.86亿元。 资金流入比率方面，万科A、美的集团、片仔癀等流入比率居前，主力资金净流入率分别为31.12%、15.41%、13.42%。 超级品牌概念资金流入榜 代码 简称 今日涨跌幅（%） 今日换手率（%） 主力资金流量（万元） 主力资金净流入比率（%） 600519 贵州茅台 3.92 0.61 85165.92,"https://guba.eastmoney.com/news,600519,1717498010.html","https://guba.eastmoney.com/list,sh600519.html",2026-05-29T22:48:26.571485,True,success,,0.1,0.1
2026-04-15,guba,600519.SH,下坠通道中反弹正是跑的最好时机，抓住啊。。。机构拉升出货了。。。,东方财富 扫一扫下载APP 东方财富产品 东方财富免费版 东方财富Level-2 东方财富策略版 妙想投研助理 Choice金融终端 证券交易 东方财富证券开户 东方财富在线交易 东方财富证券交易 关注东方财富 东方财富网微博 东方财富网微信 意见与建议 天天基金 扫一扫下载APP 基金交易 基金开户 基金交易 活期宝 基金产品 稳健理财 关注天天基金 天天,2026-05-29 22:30:06,东方财富 扫一扫下载APP 东方财富产品 东方财富免费版 东方财富Level-2 东方财富策略版 妙想投研助理 Choice金融终端 证券交易 东方财富证券开户 东方财富在线交易 东方财富证券交易 关注东方财富 东方财富网微博 东方财富网微信 意见与建议 天天基金 扫一扫下载APP 基金交易 基金开户 基金交易 活期宝 基金产品 稳健理财 关注天天基金 天天基金网微博 天天基金网微信 东方财富期货 扫一扫下载APP 期货交易 期货手机开户 期货电脑开户 期货官方网站 信息网络传播视听节目许可证：0908328号 经营证券期货业务许可证编号：913101046312860336 违法和不良信息举报:021-61278686 举报邮箱： jubao@eastmoney.com 沪ICP证:沪B2-20070217 网站备案号:沪ICP备05006054号-11 沪公网安备 31010402000120号 版权所有:东方财富网 意见与建议:4000300059/952500 关于我们 可持续发展 广告服务 供应商平台 联系我们 诚聘英才 法律声明 隐私保护 征稿启事 友情链接,"https://guba.eastmoney.com/news,600519,1717569796.html","https://guba.eastmoney.com/list,sh600519.html",2026-05-29T22:48:26.757685,True,success,,0.16666666666666666,0.16666666666666666
2026-04-15,guba,600519.SH,今天是科技回调主力没有地方去，挑了一个无人问津的地方躲一下，等回稳了，走的时侯还,东方财富 扫一扫下载APP 东方财富产品 东方财富免费版 东方财富Level-2 东方财富策略版 妙想投研助理 Choice金融终端 证券交易 东方财富证券开户 东方财富在线交易 东方财富证券交易 关注东方财富 东方财富网微博 东方财富网微信 意见与建议 天天基金 扫一扫下载APP 基金交易 基金开户 基金交易 活期宝 基金产品 稳健理财 关注天天基金 天天,2026-05-29 21:18:05,东方财富 扫一扫下载APP 东方财富产品 东方财富免费版 东方财富Level-2 东方财富策略版 妙想投研助理 Choice金融终端 证券交易 东方财富证券开户 东方财富在线交易 东方财富证券交易 关注东方财富 东方财富网微博 东方财富网微信 意见与建议 天天基金 扫一扫下载APP 基金交易 基金开户 基金交易 活期宝 基金产品 稳健理财 关注天天基金 天天基金网微博 天天基金网微信 东方财富期货 扫一扫下载APP 期货交易 期货手机开户 期货电脑开户 期货官方网站 信息网络传播视听节目许可证：0908328号 经营证券期货业务许可证编号：913101046312860336 违法和不良信息举报:021-61278686 举报邮箱： jubao@eastmoney.com 沪ICP证:沪B2-20070217 网站备案号:沪ICP备05006054号-11 沪公网安备 31010402000120号 版权所有:东方财富网 意见与建议:4000300059/952500 关于我们 可持续发展 广告服务 供应商平台 联系我们 诚聘英才 法律声明 隐私保护 征稿启事 友情链接,"https://guba.eastmoney.com/news,600519,1717549483.html","https://guba.eastmoney.com/list,sh600519.html",2026-05-29T22:48:26.917968,True,success,,0.0,0.0
2026-04-15,guba,600519.SH,中正红利跌的太惨了，总要有反弹才能继续。,东方财富 扫一扫下载APP 东方财富产品 东方财富免费版 东方财富Level-2 东方财富策略版 妙想投研助理 Choice金融终端 证券交易 东方财富证券开户 东方财富在线交易 东方财富证券交易 关注东方财富 东方财富网微博 东方财富网微信 意见与建议 天天基金 扫一扫下载APP 基金交易 基金开户 基金交易 活期宝 基金产品 稳健理财 关注天天基金 天天,2026-05-29 22:19:21,东方财富 扫一扫下载APP 东方财富产品 东方财富免费版 东方财富Level-2 东方财富策略版 妙想投研助理 Choice金融终端 证券交易 东方财富证券开户 东方财富在线交易 东方财富证券交易 关注东方财富 东方财富网微博 东方财富网微信 意见与建议 天天基金 扫一扫下载APP 基金交易 基金开户 基金交易 活期宝 基金产品 稳健理财 关注天天基金 天天基金网微博 天天基金网微信 东方财富期货 扫一扫下载APP 期货交易 期货手机开户 期货电脑开户 期货官方网站 信息网络传播视听节目许可证：0908328号 经营证券期货业务许可证编号：913101046312860336 违法和不良信息举报:021-61278686 举报邮箱： jubao@eastmoney.com 沪ICP证:沪B2-20070217 网站备案号:沪ICP备05006054号-11 沪公网安备 31010402000120号 版权所有:东方财富网 意见与建议:4000300059/952500 关于我们 可持续发展 广告服务 供应商平台 联系我们 诚聘英才 法律声明 隐私保护 征稿启事 友情链接,"https://guba.eastmoney.com/news,600519,1717567328.html","https://guba.eastmoney.com/list,sh600519.html",2026-05-29T22:48:27.079234,True,success,,0.16666666666666666,0.16666666666666666
2026-04-15,sina_finance,600519.SH,市场高切低？“喝酒吃药”卷土重来，华宝基金电力ETF逆..,(05-29) 市场高切低？“喝酒吃药”卷土重来，华宝基金电力ETF逆.. | (05-29) 市场高切低？“喝酒吃药”卷土重来，华宝基金电力ETF逆..,2026-05-29,(05-29) 市场高切低？“喝酒吃药”卷土重来，华宝基金电力ETF逆..,https://cj.sina.cn/articles/view/7651844612/1c815e20402001vfoq,https://finance.sina.com.cn/realstock/company/sh600519/nc.shtml,2026-05-29T22:48:27.440402,False,success,,0.0,0.0
2026-04-15,sina_finance,600519.SH,泡泡玛特大涨！刚举牌的段永平发了个表情包,(05-29) 泡泡玛特大涨！刚举牌的段永平发了个表情包 | (05-29) 泡泡玛特大涨！刚举牌的段永平发了个表情包,2026-05-29,(05-29) 泡泡玛特大涨！刚举牌的段永平发了个表情包,https://cj.sina.cn/articles/view/5696766151/1538dc0c700101tmuu,https://finance.sina.com.cn/realstock/company/sh600519/nc.shtml,2026-05-29T22:48:27.440402,False,success,,0.0,0.0
2026-04-15,sina_finance,600519.SH,谁是世界上第二爱泡泡玛特的人？,(05-29) 谁是世界上第二爱泡泡玛特的人？ | (05-29) 谁是世界上第二爱泡泡玛特的人？,2026-05-29,(05-29) 谁是世界上第二爱泡泡玛特的人？,https://k.sina.cn/article_5953466483_162dab07301901qt50.html,https://finance.sina.com.cn/realstock/company/sh600519/nc.shtml,2026-05-29T22:48:27.440402,False,success,,0.0,0.0
2026-04-15,sina_finance,600519.SH,财中ETF风向标｜中国中免大涨8.8%领涨消费板块，消..,(05-29) 财中ETF风向标｜中国中免大涨8.8%领涨消费板块，消.. | (05-29) 财中ETF风向标｜中国中免大涨8.8%领涨消费板块，消..,2026-05-29,(05-29) 财中ETF风向标｜中国中免大涨8.8%领涨消费板块，消..,https://cj.sina.cn/articles/view/7935425109/1d8fcfa5502001fquc,https://finance.sina.com.cn/realstock/company/sh600519/nc.shtml,2026-05-29T22:48:27.440402,False,success,,0.0,0.0
